anime_id,name,genre,type,episodes,rating,members
252,"Gakkougurashi!","Horror, Mystery, Psychological, School, Slice of Life",TV,12,7.71,140094
253,"Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon","Sci-Fi, Shounen, Sports",Movie,1,7.71,4535
254,"Mirai Nikki Redial","Action, Psychological, Shounen, Supernatural",OVA,1,7.71,135604
255,"Toaru Majutsu no Index: Endymion no Kiseki","Action, Magic, Sci-Fi, Super Power",Movie,1,7.71,54873
256,"Ano Natsu de Matteru","Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,7.7,169718
257,"Final Fantasy VII: Advent Children - Venice Film Festival Footage","Action, Drama, Fantasy, Sci-Fi",Movie,1,7.7,6498
258,"Future GPX Cyber Formula Zero","Drama, Sci-Fi, Shounen, Sports",OVA,8,7.7,1113
259,"Ghost in the Shell: Arise - Border:2 Ghost Whispers","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.7,24880
260,"Imawa no Kuni no Alice (OVA)","Action, Psychological, Shounen, Supernatural, Thriller",OVA,3,7.7,18351
261,"Strike Witches Movie","Action, Ecchi, Magic, Military, Sci-Fi",Movie,1,7.7,23856
262,"Waga Seishun no Arcadia","Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.7,4415
263,"Macross Zero","Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,7.69,23568
264,"Toaru Majutsu no Index","Action, Magic, Sci-Fi, Super Power",TV,24,7.69,313114
265,"Btooom!","Action, Psychological, Sci-Fi, Seinen",TV,12,7.68,329561
266,"Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni","Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166
267,"Persona 4 the Animation","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25,7.68,134942
268,"Sora no Otoshimono","Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68,227681
269,"Fantastic Children","Adventure, Fantasy, Mystery, Romance, Sci-Fi",TV,26,7.67,17773
270,"Ghost in the Shell (2015)","Action, Mecha, Police, Psychological, Sci-Fi",Movie,1,7.67,19872
271,"Grisaia no Kajitsu","Drama, Harem, Psychological, Romance, School",TV,13,7.67,178166
272,"Haiyore! Nyaruko-san F","Comedy, Parody, Romance, Sci-Fi",OVA,1,7.67,19620
273,"Kiznaiver","Drama, Sci-Fi",TV,12,7.67,197912
274,"Tatakae! Chou Robot Seimeitai Transformers","Adventure, Mecha, Sci-Fi, Shounen",TV,98,7.67,5652
275,"Aldnoah.Zero","Action, Mecha, Sci-Fi",TV,12,7.66,244193
276,"Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita","Action, Mecha, Military, Sci-Fi",Movie,1,7.66,91105
277,"Heroic Age","Action, Mecha, Military, Sci-Fi, Space",TV,26,7.66,62530
278,"Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!","Comedy, Sci-Fi, Shounen",Movie,1,7.66,2430
279,"Mobile Suit Gundam Wing: Operation Meteor","Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space",OVA,4,7.66,6768
280,"Plawres Sanshirou","Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37,7.66,1718
281,"UFO Robo Grendizer","Mecha, Sci-Fi, Shounen",TV,74,7.66,4381
282,"Darker than Black: Kuro no Keiyakusha Special","Comedy, Parody, Sci-Fi",Special,1,7.65,87609
283,"Fushigi no Umi no Nadia","Adventure, Comedy, Historical, Romance, Sci-Fi",TV,39,7.65,24229
284,"Future GPX Cyber Formula Saga","Drama, Sci-Fi, Shounen, Sports",OVA,8,7.64,1040
285,"Ghost in the Shell: Arise - Border:1 Ghost Pain","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.64,31747
286,"Ningen Shikkaku: Director&#039;s Cut-ban","Drama, Historical, Psychological, Seinen",Movie,1,7.64,4292
287,"R.O.D the TV","Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",TV,26,7.64,47053
288,"Suisei no Gargantia","Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754
289,"Mardock Scramble: The First Compression","Action, Psychological, Sci-Fi",Movie,1,7.63,40698
290,"Sora no Otoshimono: Project Pink","Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",OVA,1,7.63,61903
291,"Uchuu Senkan Yamato 2","Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.63,3461
292,"Accel World","Action, Game, Romance, School, Sci-Fi",TV,24,7.62,324284
293,"Darker than Black: Ryuusei no Gemini","Action, Mystery, Sci-Fi, Super Power",TV,12,7.62,222243
294,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.62,65953
295,"Metropolis","Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1,7.62,44030
296,"Mobile Fighter G Gundam","Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",TV,49,7.62,36338
297,"Shigofumi","Drama, Fantasy, Psychological, Supernatural, Thriller",TV,12,7.62,54000
298,"So Ra No Wo To Specials","Military, Music, Sci-Fi, Slice of Life",Special,2,7.62,16491
299,"Yuusha Keisatsu J-Decker","Action, Adventure, Mecha, Police, Sci-Fi",TV,48,7.62,1116
300,"Casshern Sins","Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,7.61,80307
301,"Digimon Adventure Movie","Action, Fantasy, Kids, Sci-Fi",Movie,1,7.61,60753
302,"Freedom","Action, Adventure, Sci-Fi",OVA,7,7.61,13918
303,"Mobile Police Patlabor: The New Files","Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952
304,"Motto To LOVE-Ru","Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12,7.61,134988
305,"Planetarian: Chiisana Hoshi no Yume","Drama, Sci-Fi",ONA,5,7.61,38303
306,"Tokyo Ghoul: &quot;Pinto&quot;","Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,7.61,52312
307,"Urusei Yatsura OVA","Adventure, Comedy, Sci-Fi",OVA,11,7.61,2470
308,"Ghost in the Shell: Arise - Border:4 Ghost Stands Alone","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.6,19565
309,"Kidou Senkan Nadesico","Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26,7.6,27976
310,"On Your Mark","Drama, Music, Sci-Fi",Music,1,7.6,13661
311,"Persona 4 the Animation: No One is Alone","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1,7.6,26501
312,"Psycho-Pass 2","Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435
313,"Samurai 7","Historical, Mecha, Samurai, Sci-Fi",TV,26,7.6,74991
314,"So Ra No Wo To","Military, Music, Sci-Fi, Slice of Life",TV,12,7.6,84390
315,"Doraemon (2005)","Comedy, Kids, Sci-Fi, Shounen",TV,Unknown,7.59,2980
316,"Mugen no Ryvius","Drama, Mecha, Military, Psychological, Sci-Fi, Space",TV,26,7.59,22714
317,"Patapata Hikousen no Bouken","Adventure, Sci-Fi",TV,26,7.59,2629
318,"Rakuen Tsuihou: Expelled from Paradise","Action, Mecha, Sci-Fi",Movie,1,7.59,46678
319,"Shinreigari: Ghost Hound","Mystery, Psychological, Sci-Fi, Supernatural",TV,22,7.59,78469
320,"Tetsujin 28-gou (2004)","Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.59,1826
321,"Aoki Hagane no Arpeggio: Ars Nova DC","Action, Sci-Fi, Seinen",Movie,1,7.58,11943
322,"Level E","Comedy, Sci-Fi, Shounen",TV,13,7.58,55252
323,"Taiyou no Kiba Dagram","Drama, Mecha, Military, Sci-Fi, Shounen",TV,75,7.58,1825
324,"Uchuu no Kishi Tekkaman Blade","Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space",TV,49,7.58,8546
325,"Chobits","Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,7.57,266846
326,"Chrome Shelled Regios","Action, Adventure, Fantasy, School, Sci-Fi",TV,24,7.57,103615
327,"Heppoko Jikken Animation Excel♥Saga","Comedy, Parody, Sci-Fi, Shounen",TV,26,7.57,68198
328,"Mardock Scramble: The Third Exhaust","Action, Psychological, Sci-Fi",Movie,1,7.57,20459
329,"The Big O","Action, Mecha, Mystery, Psychological, Sci-Fi",TV,26,7.57,45843
330,"Aria The Natural: Sono Futatabi Deaeru Kiseki ni...","Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1,7.56,10069
331,"Date A Live Movie: Mayuri Judgment","Harem, Romance, Sci-Fi",Movie,1,7.56,48673
332,"Higurashi no Naku Koro ni Rei","Comedy, Mystery, Psychological, Supernatural, Thriller",OVA,5,7.56,99463
333,"Mobile Suit Gundam II: Soldiers of Sorrow","Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.56,11325
334,"Nihon Animator Mihonichi","Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.56,16942
335,"Orange: Mirai","Drama, Romance, School, Sci-Fi, Shoujo",Movie,1,7.56,29969
336,"Tetsuwan Birdy Decode","Action, Comedy, Sci-Fi",TV,13,7.56,50384
337,"Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara","Action, Sci-Fi, Super Power",OVA,1,7.56,37609
338,"Waga Seishun no Arcadia: Mugen Kidou SSX","Action, Adventure, Drama, Sci-Fi, Space",TV,22,7.56,2587
339,"Zipang","Action, Drama, Historical, Military, Sci-Fi, Seinen",TV,26,7.56,8630
340,"AKB0048","Music, Sci-Fi",TV,13,7.55,37763
341,"Aoki Hagane no Arpeggio: Ars Nova","Action, Sci-Fi, Seinen",TV,12,7.55,84708
342,"Captain Harlock","Action, Drama, Sci-Fi, Space",Movie,1,7.56,25484
343,"Date A Live: Date to Date","Comedy, Harem, Romance, School, Sci-Fi",OVA,1,7.55,68328
344,"God Eater","Action, Fantasy, Military, Sci-Fi",TV,13,7.55,192433
345,"Gunslinger Girl","Action, Drama, Military, Psychological, Sci-Fi",TV,13,7.55,106865
346,"Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future","Drama, Mecha, Military, Sci-Fi, Space",OVA,1,7.55,16102
347,"Mobile Suit Gundam Unicorn RE:0096","Action, Drama, Mecha, Military, Sci-Fi, Space",TV,22,7.56,9767
348,"RahXephon","Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",TV,26,7.55,66751
349,"Sunabouzu","Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",TV,24,7.55,65516
350,"Bobobo-bo Bo-bobo","Adventure, Comedy, Sci-Fi, Shounen",TV,76,7.54,39041
351,"Chou Denji Machine Voltes V","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,40,7.54,3201
352,"Date A Live","Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,12,7.54,301358
353,"Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.54,50607
354,"Future GPX Cyber Formula","Adventure, Sci-Fi, Shounen, Sports",TV,37,7.54,2707
355,"Karas","Action, Fantasy, Sci-Fi",OVA,6,7.54,44108
356,"Tenchi Muyou!","Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26,7.54,38372
357,"Vandread: The Second Stage","Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.54,36264
358,"Cowboy Bebop: Yose Atsume Blues","Action, Adventure, Comedy, Drama, Sci-Fi, Space",Special,1,7.53,19565
359,"Gundam Build Fighters Try","Action, Mecha, Sci-Fi",TV,25,7.53,17946
360,"Hoshi no Koe","Drama, Mecha, Romance, Sci-Fi, Space",OVA,1,7.53,85492
361,"Pale Cocoon","Drama, Sci-Fi",OVA,1,7.53,44030
362,"Black Cat","Adventure, Comedy, Sci-Fi, Shounen, Super Power",TV,23,7.52,150512
363,"Future GPX Cyber Formula 11","Drama, Sci-Fi, Shounen, Sports",OVA,6,7.52,1116
364,"Ghost in the Shell: Arise - Border:3 Ghost Tears","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.52,21648
365,"Kanojo to Kanojo no Neko","Drama, Psychological, Romance, Slice of Life",OVA,1,7.52,53463
366,"Kowarekake no Orgel (Movie)","Drama, Music, Sci-Fi, Slice of Life",Movie,1,7.52,9404
367,"Scrapped Princess","Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.52,54575
368,"Selector Spread WIXOSS","Game, Psychological",TV,12,7.52,42918
369,"Tenchi Muyou! in Love","Action, Comedy, Romance, School, Sci-Fi, Shounen, Space",Movie,1,7.52,14318
370,"Tokyo Ghoul √A","Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,7.52,408357
371,"Moonlight Mile 2nd Season: Touch Down","Adventure, Drama, Sci-Fi, Space",TV,14,7.51,2758
372,"Neon Genesis Evangelion: Death &amp; Rebirth","Drama, Mecha, Psychological, Sci-Fi",Movie,1,7.51,102093
373,"Oban Star-Racers","Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.51,24156
374,"Sentou Mecha Xabungle","Mecha, Military, Sci-Fi, Shounen",TV,50,7.51,1518
375,"To LOVE-Ru OVA","Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",OVA,6,7.51,79923
376,"Date A Live II","Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,7.5,186187
377,"Gatchaman Crowds: Embrace","Adventure, Sci-Fi",Special,1,7.5,10757
378,"Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)","Comedy, Mecha, Sci-Fi",TV,12,7.5,7582
379,"Mardock Scramble: The Second Combustion","Action, Psychological, Sci-Fi",Movie,1,7.5,23866
380,"Mnemosyne: Mnemosyne no Musume-tachi","Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",TV,6,7.5,96092
381,"Sakasama no Patema: Beginning of the Day","Sci-Fi",Special,4,7.5,16933
382,"Seikai no Senki Special","Action, Military, Romance, Sci-Fi, Space",Special,1,7.5,2216
383,"Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation","Action, Horror, Mystery, Psychological",TV,13,7.49,298550
384,"Kowarekake no Orgel","Drama, Music, Sci-Fi, Slice of Life",OVA,1,7.49,24876
385,"Mai-Otome 0: S.ifr","Sci-Fi",OVA,3,7.49,11171
386,"Mazinger Z","Action, Drama, Mecha, Sci-Fi, Shounen",TV,92,7.49,5746
387,"Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots","Drama, Mecha, Military, Sci-Fi",OVA,1,7.49,2049
388,"Soukyuu no Fafner: Right of Left - Single Program","Action, Drama, Mecha, Military, Sci-Fi",Special,1,7.49,9482
389,"Strike Witches: Operation Victory Arrow","Action, Ecchi, Magic, Military, Sci-Fi",OVA,3,7.49,11203
390,"Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!","Comedy, Harem, Romance, Sci-Fi, Shounen",OVA,1,7.49,8812
391,"Uchuu no Stellvia","Action, Romance, Sci-Fi, Space",TV,26,7.49,15471
392,"Deadman Wonderland","Action, Horror, Sci-Fi",TV,12,7.48,453454
393,"Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!","Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",Movie,1,7.48,2941
394,"Shigofumi Special","Drama, Fantasy, Psychological, Thriller",Special,1,7.48,11797
395,"Shin Getter Robo","Action, Adventure, Demons, Horror, Mecha, Sci-Fi, Shounen",OVA,13,7.48,4603
396,"Zoids","Action, Adventure, Comedy, Mecha, Sci-Fi",TV,67,7.48,27614
397,"Appleseed Saga Ex Machina","Action, Mecha, Military, Sci-Fi",Movie,1,7.47,28365
398,"Cross Ange: Tenshi to Ryuu no Rondo","Action, Mecha, Sci-Fi",TV,25,7.47,75807
399,"Doraemon Movie 25: Nobita no Wan Nyan Jikuuden","Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.47,1269
400,"Futatsu no Spica","Drama, School, Sci-Fi, Supernatural",TV,20,7.47,5894
401,"Gatchaman Crowds","Adventure, Sci-Fi",TV,12,7.47,107513
402,"Gatchaman Crowds Insight","Adventure, Sci-Fi",TV,12,7.47,41220
403,"Mazinkaiser","Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,7,7.47,4681
404,"Mobile Suit Gundam 0083: Stardust Memory","Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,13,7.47,20238
405,"Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey","Action, Adventure, Drama, Sci-Fi, Seinen, Space",OVA,13,7.47,3499
406,"Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!","Action, Adventure, Comedy, Mecha, Sci-Fi",Special,1,7.47,24618
407,"Zegapain","Action, Mecha, Romance, Sci-Fi",TV,26,7.47,20644
408,"Doraemon Movie 15: Nobita to Mugen Sankenshi","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.46,1204
409,"Final Fantasy VII: Last Order","Action, Adventure, Drama, Fantasy, Sci-Fi",OVA,1,7.46,48041
410,"Kurau Phantom Memory","Action, Drama, Sci-Fi, Space, Super Power",TV,24,7.46,17463
411,"Mobile Police Patlabor","Comedy, Mecha, Police, Sci-Fi",OVA,7,7.46,8516
412,"Mobile Suit Gundam Seed Special Edition","Action, Mecha, Military, Sci-Fi, Space",Special,3,7.46,7118
413,"Nekojiru-sou","Comedy, Dementia, Psychological",OVA,1,7.46,34568
414,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",TV,13,7.46,25750
415,"Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.","Action, Music, Sci-Fi",TV,13,7.46,17466
416,"Soukyuu no Fafner: Dead Aggressor - Heaven and Earth","Action, Drama, Mecha, Military, Sci-Fi",Movie,1,7.46,8266
417,"Suisei no Gargantia: Meguru Kouro, Haruka","Action, Adventure, Mecha, Sci-Fi",OVA,2,7.46,20151
418,"Ginga Kikoutai Majestic Prince","Action, Mecha, School, Sci-Fi, Seinen, Space",TV,24,7.45,35196
419,"Keroro Gunsou Movie 1","Comedy, Kids, Sci-Fi, Shounen",Movie,1,7.45,3606
420,"s.CRY.ed","Action, Adventure, Drama, Sci-Fi, Super Power",TV,26,7.45,52784
421,"Saber Marionette J","Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",TV,25,7.45,17561
422,"Saint Seiya: Soushuuhen","Adventure, Fantasy, Sci-Fi, Shounen",Special,1,7.45,4031
423,"Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki","Adventure, Drama, Sci-Fi, Space",Movie,1,7.45,4199
424,"Shin Taketori Monogatari: 1000-nen Joou","Drama, Mystery, Sci-Fi",TV,42,7.45,1805
425,"Shuangsheng Lingtan","Mystery, Psychological",ONA,20,7.45,1227
426,"Steamboy","Action, Adventure, Drama, Historical, Military, Sci-Fi",Movie,1,7.45,40812
427,"Zoids Shinseiki/Zero","Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",TV,26,7.45,16381
428,"Black Bullet","Action, Mystery, Sci-Fi, Seinen",TV,13,7.44,320267
429,"Brigadoon: Marin to Melan","Adventure, Comedy, Drama, Mecha, Sci-Fi",TV,26,7.44,5636
430,"Doraemon: Obaachan no Omoide","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.44,835
431,"Galaxy Angel 3","Comedy, Sci-Fi",TV,26,7.44,6244
432,"Needless","Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,7.44,86942
433,"Soukou Kihei Votoms: Pailsen Files","Mecha, Military, Sci-Fi, Space",OVA,12,7.44,2861
434,"Soukyuu no Fafner: Dead Aggressor - Exodus","Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.44,11882
435,"Doraemon Movie 09: Nobita no Parallel Saiyuuki","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.43,1189
436,"Haiyore! Nyaruko-san W","Comedy, Parody, Sci-Fi",TV,12,7.43,84442
437,"Mobile Suit Gundam I","Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.43,12877
438,"Ou Dorobou Jing in Seventh Heaven","Adventure, Comedy, Fantasy, Psychological, Shounen",OVA,3,7.43,8561
439,"Robot Carnival","Fantasy, Sci-Fi",OVA,1,7.43,7213
440,"Robotics;Notes","Drama, Mystery, School, Sci-Fi",TV,22,7.43,107304
441,"Strike Witches 2","Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.43,51114
442,"Biohazard: Damnation","Action, Horror, Sci-Fi",Movie,1,7.42,10737
443,"Cheonnyeon-yeowoo Yeowoobi","Drama, Fantasy, Sci-Fi",Movie,1,7.42,9045
444,"Doraemon Movie 11: Nobita to Animal Planet","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.42,1581
445,"Himitsu: The Revelation","Mystery, Police, Psychological, Sci-Fi, Shoujo",TV,26,7.42,11761
446,"Mobile Suit Gundam Seed Destiny Special Edition","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799
447,"Onegai☆Teacher: Himitsu na Futari","Comedy, Ecchi, Romance, Sci-Fi",OVA,1,7.42,32134
448,"Saint Seiya: Shinku no Shounen Densetsu","Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,8849
449,"Saint Seiya: Tenkai-hen Josou - Overture","Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705
450,"Seikai no Monshou Special","Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439
451,"Denpa Onna to Seishun Otoko Special","Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
452,"Heavy Object","Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382
453,"IGPX: Immortal Grand Prix (2005) 2nd Season","Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,6863
454,"Jyu Oh Sei","Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766
455,"Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer","Action, Mecha, Sci-Fi, Space",Movie,1,7.41,37069
456,"Selector Infected WIXOSS","Game, Psychological",TV,12,7.41,80964
457,"Tenchi Muyou! Ryououki 3rd Season","Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242
458,"Choujigen Game Neptune The Animation OVA","Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067
459,"Digimon Adventure 02: Diablomon no Gyakushuu","Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
460,"Dimension W: W no Tobira Online","Sci-Fi, Seinen",Special,Unknown,7.4,4799
461,"Dragon Ball: Episode of Bardock","Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
462,"Irregular Hunter X: The Day of Sigma","Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,6348
463,"Tetsuwan Birdy Decode: The Cipher","Action, Comedy, Sci-Fi",OVA,1,7.4,12944
464,"The Third: Aoi Hitomi no Shoujo","Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,14304
465,"Witchblade","Action, Sci-Fi, Super Power",TV,24,7.4,64697
466,"After War Gundam X","Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,7.39,19132
467,"Doraemon: Doraemon Comes Back","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723
468,"Genius Party","Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Movie,7,7.39,18612
469,"Genius Party Beyond","Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,10660
470,"Gosenzo-sama Banbanzai!","Comedy, Sci-Fi",OVA,6,7.39,2095
471,"Saber Marionette J to X","Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862
472,"Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?","Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870
473,"Ayashi no Ceres","Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336
474,"Gun x Sword","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,45921
475,"Kyoushoku Soukou Guyver (2005)","Adventure, Sci-Fi, Shounen",TV,26,7.38,12337
476,"Oh! Edo Rocket","Comedy, Drama, Fantasy, Historical, Sci-Fi",TV,26,7.38,8221
477,"RideBack","Action, Drama, Mecha, School, Sci-Fi",TV,12,7.38,32835
478,"Solty Rei","Action, Sci-Fi, Super Power",TV,24,7.38,17943
479,"Soukyuu no Fafner: Dead Aggressor","Action, Drama, Mecha, Military, Sci-Fi",TV,25,7.38,27516
480,"Galaxy Angel 3 Specials","Comedy, Sci-Fi",Special,2,7.37,2574
