anime_id,name,genre,type,episodes,rating,members
1006,"Stratos 4","Comedy, Military, Sci-Fi, Shounen",TV,13,6.75,6909
1007,"Transformers Galaxy Force","Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.75,2790
1008,"Wild Arms: Twilight Venom","Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire",TV,22,6.75,4750
1009,".hack//Liminality","Game, Mystery, Sci-Fi",OVA,4,6.74,24304
1010,"Amazing Nuts!","Adventure, Music, Police, Romance, Sci-Fi",Music,4,6.74,6650
1011,"Coyote Ragtime Show","Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.74,13036
1012,"Madou King Granzort: Saigo no Magical Taisen","Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,2,6.74,214
1013,"Sacred Seven","Action, School, Sci-Fi, Super Power",TV,12,6.74,47136
1014,"Sky Girls OVA","Mecha, Military, Sci-Fi",OVA,1,6.74,5673
1015,"Spirit of Wonder: China-san no Yuuutsu","Romance, Sci-Fi, Seinen",OVA,1,6.74,1947
1016,"Tokyo Underground","Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,26,6.74,17920
1017,"Appleseed XIII Remix Movie 1: Yuigon","Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.74,2478
1018,"DNA² OVA","Comedy, Drama, Sci-Fi",OVA,3,6.73,8003
1019,"Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken","Comedy, Sci-Fi, Shounen",Movie,1,6.73,596
1020,"Element Hunters","Sci-Fi, Shounen",TV,39,6.73,9115
1021,"Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc","Comedy, Mecha, Sci-Fi",Special,3,6.73,3159
1022,"Ghost in the Shell: The New Movie Virtual Reality Diver","Police, Sci-Fi, Seinen",Special,1,6.73,2575
1023,"Ougon Bat","Action, Sci-Fi, Super Power",TV,52,6.73,446
1024,"Project A-Ko 2: Daitokuji Zaibatsu no Inbou","Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.73,2876
1025,"Saber Marionette R","Action, Comedy, Harem, Mecha, Sci-Fi",OVA,3,6.73,4928
1026,"Shin Cutey Honey","Adventure, Comedy, Ecchi, Magic, Sci-Fi",OVA,8,6.73,3455
1027,"Tondemo Senshi Muteking","Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",TV,56,6.73,243
1028,"Toushi Gordian","Action, Mecha, Sci-Fi",TV,73,6.73,310
1029,"Akihabara Dennou-gumi","Adventure, Mecha, Sci-Fi, Shoujo",TV,26,6.72,3935
1030,"Bannou Bunka Neko-Musume Specials","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",Special,2,6.72,950
1031,"Blue Seed 1.5","Comedy, Romance, Sci-Fi",OVA,2,6.72,1326
1032,"Bomberman B-Daman Bakugaiden","Comedy, Sci-Fi, Shounen",TV,48,6.72,1419
1033,"Choujuu Kishin Dancougar: God Bless Dancougar","Action, Mecha, Sci-Fi",OVA,1,6.72,667
1034,"Cutey Honey F","Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",TV,39,6.72,3495
1035,"Dirty Pair Flash 3","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,5,6.72,1450
1036,"Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima","Comedy, Sci-Fi, Shounen",Movie,1,6.72,916
1037,"Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou","Comedy, Sci-Fi, Shounen",Movie,1,6.72,686
1038,"Dragon Ball GT","Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,6.72,226625
1039,"Ghost in the Shell: Arise - Another Mission","Action, Mecha, Police, Sci-Fi",Special,1,6.72,6649
1040,"Juushin Liger","Action, Mecha, Sci-Fi",TV,43,6.72,575
1041,"M3: Sono Kuroki Hagane","Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24,6.72,38301
1042,"Sakura Taisen: Ouka Kenran","Adventure, Mecha, Sci-Fi, Shounen",OVA,4,6.72,2890
1043,"Transformers: Car Robots","Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,6.72,2524
1044,"Turn A Gundam I Movie: Earth Light","Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.72,2444
1045,"Video Senshi Lezarion","Action, Mecha, Sci-Fi",TV,45,6.72,344
1046,".hack//Intermezzo","Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,6.71,16637
1047,"Alien 9","Horror, School, Sci-Fi",OVA,4,6.71,15425
1048,"Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,6.71,5334
1049,"Burn Up Excess","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,6.71,6402
1050,"Galactic Patrol Lensman","Action, Adventure, Sci-Fi",TV,25,6.71,487
1051,"Gekiganger 3: The Movie","Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,1,6.71,2562
1052,"Natsu-iro no Sunadokei","Drama, Romance, Sci-Fi",OVA,2,6.71,6327
1053,"Sengoku Otome: Momoiro Paradox","Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,6.71,27080
1054,"Windaria","Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,6.71,4905
1055,"Yuusha Exkaiser","Action, Mecha, Sci-Fi, Shounen",TV,48,6.71,648
1056,"Bomberman B-Daman Bakugaiden V","Sci-Fi, Shounen",TV,50,6.7,932
1057,"Eat-Man","Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.7,4041
1058,"Gall Force 1: Eternal Story","Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,1,6.7,2780
1059,"Narue no Sekai","Comedy, Romance, Sci-Fi",TV,12,6.7,11544
1060,"Onkyo Seimeitai Noiseman","Action, Fantasy, Sci-Fi",Movie,1,6.7,5295
1061,"Trava: Fist Planet","Action, Comedy, Mecha, Sci-Fi, Space",OVA,4,6.7,8535
1062,"UFO Robo Grendizer: Akai Yuuhi no Taiketsu","Mecha, Sci-Fi",Movie,1,6.7,252
1063,"Bannou Bunka Neko-Musume (1998)","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,12,6.69,4038
1064,"Glass no Kantai: La Legende du Vent de l&#039;Univers","Adventure, Sci-Fi",TV,24,6.69,8052
1065,"Guitar wo Motta Shounen: Kikaider vs. Inazuman","Sci-Fi, Shounen",Special,1,6.69,678
1066,"Mushrambo (2008)","Action, Adventure, Fantasy, Sci-Fi",OVA,2,6.69,831
1067,"Parasite Dolls","Action, Mecha, Police, Sci-Fi",OVA,3,6.69,6156
1068,"Psychoarmor Govarian","Action, Mecha, Sci-Fi, Super Power",TV,26,6.69,352
1069,"Soukou Kihei Votoms: Case; Irvine","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.69,1710
1070,"Star Ocean EX","Adventure, Fantasy, Sci-Fi, Shounen",TV,26,6.69,9024
1071,"Transformers Headmasters","Adventure, Mecha, Sci-Fi, Shounen",TV,35,6.69,1768
1072,"Trouble Chocolate","Comedy, Romance, Sci-Fi, Shounen",TV,20,6.69,2747
1073,"Appleseed XIII Remix Movie 2: Yogen","Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.68,2423
1074,"Brave Witches","Action, Ecchi, Magic, Military, Sci-Fi",TV,12,6.68,19544
1075,"Busou Shinki Moon Angel","Action, Sci-Fi",ONA,10,6.68,9743
1076,"Chargeman Ken!","Action, Adventure, Sci-Fi, Shounen",TV,65,6.68,427
1077,"Cosmo Warrior Zero","Action, Adventure, Military, Sci-Fi, Space",TV,13,6.68,2613
1078,"Cutey Honey","Action, Adventure, School, Sci-Fi",TV,25,6.68,6596
1079,"Detonator Orgun","Action, Mecha, Sci-Fi",OVA,3,6.68,2809
1080,"iDOLM@STER Xenoglossia","Action, Comedy, Mecha, Sci-Fi",TV,26,6.68,15338
1081,"Kyuukyoku Choujin R","Comedy, Sci-Fi",OVA,1,6.68,492
1082,"Puni Puni☆Poemii","Comedy, Magic, Sci-Fi, Shounen",OVA,2,6.68,21987
1083,"Tetsujin 28-gou","Adventure, Mecha, Sci-Fi, Shounen",TV,96,6.68,1194
1084,"Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi","Adventure, Sci-Fi",TV,12,6.68,9248
1085,"Wakusei Robo Danguard Ace","Mecha, Sci-Fi, Shounen",TV,56,6.68,488
1086,"X/1999","Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,6.68,23038
1087,"Z/X: Ignition","Adventure, Fantasy, Game, Sci-Fi",TV,12,6.68,24788
1088,"Zettai Muteki Raijin-Oh (1992)","Mecha, Sci-Fi, Shounen",OVA,4,6.68,224
1089,".hack//G.U. Trilogy: Parody Mode","Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.67,7952
1090,"Bubblegum Crash","Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.67,4826
1091,"Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi","Adventure, Drama, Sci-Fi",ONA,5,6.67,378
1092,"Meme Iroiro Yume no Tabi","Adventure, Kids, Sci-Fi",TV,127,6.67,317
1093,"RahXephon Specials","Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Special,2,6.67,2566
1094,"Rizelmine","Comedy, Ecchi, Romance, School, Sci-Fi",TV,24,6.67,16672
1095,"Ryuuseiki Gakusaver","Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",OVA,6,6.67,547
1096,"Sky Girls Specials","Comedy, Mecha, Military, Sci-Fi",Special,9,6.67,3008
1097,"Soukyuu no Fafner: Arcadian Memory","Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.67,1723
1098,"Battle Athletess Daiundoukai","Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",OVA,6,6.66,3115
1099,"Chouon Senshi Borgman","Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947
1100,"Crusher Joe (1989)","Action, Adventure, Sci-Fi",OVA,2,6.66,1279
1101,"Fight Ippatsu! Juuden-chan!! OVA","Comedy, Ecchi, Sci-Fi",OVA,1,6.66,1285
1102,"Ginga Patrol PJ","Drama, Military, Sci-Fi, Space",TV,26,6.66,316
1103,"Koukaku no Pandora","Action, Comedy, Ecchi, Sci-Fi",TV,12,6.66,25545
1104,"Maroko","Comedy, Sci-Fi",Movie,1,6.66,353
1105,"UFO Robo Grendizer tai Great Mazinger","Mecha, Sci-Fi",Movie,1,6.66,923
1106,"Baldr Force Exe Resolution","Action, Drama, Mecha, Sci-Fi",OVA,4,6.65,12443
1107,"Busou Shinki OVA","Action, Sci-Fi",OVA,1,6.65,4158
1108,"Choujin Locke","Action, Sci-Fi, Super Power",Movie,1,6.65,1250
1109,"Dirty Pair no Ooshoubu: Nolandia no Nazo","Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.65,2045
1110,"Eden&#039;s Bowy","Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65,4106
1111,"Examurai Sengoku","Action, Martial Arts, Samurai, Sci-Fi",TV,24,6.65,2701
1112,"Gall Force 2: Destruction","Action, Military, Sci-Fi, Space",OVA,1,6.65,1372
1113,"Go-Q-Choji Ikkiman","Sci-Fi, Sports",TV,32,6.65,295
1114,"Project A-Ko 4: Final","Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.65,2467
1115,"Reideen","Action, Mecha, Sci-Fi",TV,26,6.65,5736
1116,"Saint Seiya: Legend of Sanctuary","Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65,10776
1117,"Uchuu Kaizoku Mito no Daibouken","Action, Comedy, Sci-Fi",TV,13,6.65,1009
1118,"Uchuu Senshi Baldios (Movie)","Action, Mecha, Sci-Fi, Space",Movie,1,6.65,451
1119,"Dynamic Super Robots Soushingekki","Action, Mecha, Sci-Fi, Shounen",Special,3,6.64,507
1120,"eX-Driver: Nina &amp; Rei Danger Zone","Action, Cars, Sci-Fi",OVA,1,6.64,2297
1121,"Gokukoku no Brynhildr Special","Comedy, Ecchi, Harem, Sci-Fi, Seinen",Special,1,6.64,20758
1122,"Kikou Kai Galient","Action, Fantasy, Mecha, Sci-Fi",TV,25,6.64,1164
1123,"Kinkyuu Hasshin Saver Kids","Action, Adventure, Comedy, Mecha, Sci-Fi",TV,50,6.64,225
1124,"Last Exile: Ginyoku no Fam Movie - Over the Wishes","Action, Adventure, Sci-Fi",Movie,1,6.64,1948
1125,"Muteki Robo Trider G7","Comedy, Mecha, Sci-Fi, Space",TV,50,6.64,350
1126,"Project A-Ko 3: Cinderella Rhapsody","Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.64,2601
1127,"Tokyo ESP","Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",TV,12,6.64,95168
1128,"Beautiful World","Action, Drama, Mecha, Music, Sci-Fi",Music,1,6.62,1215
1129,"Gall Force 3: Stardust War","Action, Military, Sci-Fi, Space",OVA,1,6.63,1281
1130,"Kagaku Ninja-tai Gatchaman F","Action, Adventure, Sci-Fi, Shounen",TV,48,6.63,810
1131,"Shin Megami Tensei Devil Children","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110
1132,"Terra e...","Action, Drama, Sci-Fi, Shounen",Movie,1,6.63,4807
1133,"Arc the Lad","Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392
1134,"ChäoS;HEAd","Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,6.62,174337
1135,"Dimension W Special","Sci-Fi, Seinen",Special,1,6.62,4593
1136,"Kaze no Na wa Amnesia","Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230
1137,"Shin Megami Tensei Devil Children: Light &amp; Dark","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800
1138,"Madou King Granzort: Bouken-hen","Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,3,6.61,196
1139,"Sakura Taisen: Ecole de Paris","Action, Adventure, Game, Harem, Mecha, Sci-Fi",OVA,3,6.61,2201
1140,"Android Ana Maico 2010","Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896
1141,"Blue Seed 2","Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,6.6,3790
1142,"Chou Supercar Gattiger","Action, Cars, Sci-Fi",TV,25,6.6,199
1143,"Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou","Sci-Fi",Special,1,6.6,5171
1144,"Macross 25th Anniversary: All That VF Macross F Version","Action, Mecha, Sci-Fi",ONA,1,6.6,2219
1145,"Mission-E","Action, Comedy, School, Sci-Fi",TV,12,6.6,3931
1146,"Mobile Suit Gundam AGE","Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031
1147,"Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.6,289
1148,"Argento Soma Special","Action, Mecha, Sci-Fi",Special,1,6.59,2508
1149,"Avengers Confidential: Black Widow to Punisher","Action, Sci-Fi, Seinen",Movie,1,6.59,1742
1150,"Cyborg 009: Chou Ginga Densetsu","Action, Sci-Fi, Space",Movie,1,6.59,1003
1151,"Gatchaman","Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,3,6.59,1407
1152,"Hacka Doll The Animation","Comedy, Sci-Fi",TV,13,6.59,19502
1153,"Macross 25th Anniversary: All That VF Macross Zero Version","Action, Mecha, Sci-Fi",ONA,1,6.59,2062
1154,"Rockman Hoshi ni Negai wo","Action, Adventure, Sci-Fi",OVA,3,6.59,1979
1155,"Sakura Taisen: Le Nouveau Paris","Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608
1156,"Zoids Fuzors","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087
1157,"Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd","Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517
1158,"Babel Nisei (1973)","Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
1159,"Chogattai Majutsu Robot Ginguiser","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409
1160,"Future GPX Cyber Formula: Early Days Renewal","Drama, Sci-Fi, Shounen, Sports",OVA,2,6.58,338
1161,"Genji Tsuushin Agedama","Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477
1162,"Kagaku Ninja-tai Gatchaman II","Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903
1163,"Kikou Kantai Dairugger XV","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121
1164,"Midnight Eye: Gokuu","Action, Mystery, Sci-Fi, Seinen",OVA,1,6.58,2670
1165,"Yamato Takeru: After War","Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243
1166,"Galaxy Angel Rune","Comedy, Sci-Fi",TV,13,6.57,3551
1167,"Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa","Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984
1168,"Muu no Hakugei","Action, Fantasy, Sci-Fi",TV,26,6.57,344
1169,"To Heart: Remember My Memories","Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752
1170,"Twilight Q","Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962
1171,"Coppelion","Action, Sci-Fi, Seinen",TV,13,6.56,76291
1172,"Doraemon: Nobita to Mirai Note","Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271
1173,"Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete","Comedy, Sci-Fi, Shounen",Movie,1,6.56,575
1174,"Last Exile: Ginyoku no Fam Recaps","Action, Adventure, Sci-Fi",Special,2,6.56,4621
1175,"Maetel Legend","Drama, Sci-Fi, Space",OVA,2,6.56,1974
1176,"Panda-Z: The Robonimation","Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358
1177,"Rinne no Lagrange: Kamogawa Memoria","Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787
1178,"Tondera House no Daibouken","Adventure, Historical, Sci-Fi",TV,52,6.56,630
1179,"Vividred Operation","Action, Ecchi, Sci-Fi",TV,12,6.56,45869
1180,"Akuu Daisakusen Srungle","Action, Mecha, Sci-Fi",TV,53,6.55,518
1181,"Beast Wars Second Chou Seimeitai Transformers","Action, Mecha, Sci-Fi",TV,43,6.55,1327
1182,"Daishizen no Majuu: Bagi","Action, Romance, Sci-Fi",Movie,1,6.55,1479
1183,"Genshi Shounen Ryuu","Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731
1184,"Get Ride! AMDriver","Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061
1185,"Megami Kouhosei","Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757
1186,"Sakura Taisen: Katsudou Shashin","Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010
1187,"Soukou Kihei Votoms: Vol.2 Highlights of the &#039;A.T. Votoms&#039;","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283
1188,"Tactical Roar","Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479
1189,"Twin Signal: Family Game","Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026
1190,"Uchuu no Kishi Tekkaman","Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,1059
1191,"Under the Dog","Action, Sci-Fi, Thriller",OVA,1,6.55,29922
1192,"Angelique: Seichi yori Ai wo Komete","Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.54,1946
1193,"Bannou Bunka Neko-Musume DASH!","Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12,6.54,3473
1194,"Bobobo-bo Bo-bobo Recap","Action, Comedy, Parody, Sci-Fi, Shounen",Special,1,6.54,606
1195,"Cosmo Warrior Zero Gaiden","Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215
1196,"Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi","Comedy, Sci-Fi, Shounen",Movie,1,6.54,553
1197,"Kagaku Kyuujo-tai TechnoVoyager","Action, Adventure, Mecha, Sci-Fi, Space",TV,18,6.54,377
1198,"Kagaku Ninja-tai Gatchaman (Movie)","Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694
1199,"Mass Effect: Paragon Lost","Action, Adventure, Sci-Fi",Movie,1,6.54,5305
1200,"Sonic X","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296
1201,"Angelique","Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.53,3523
1202,"Casshern: Robot Hunter","Adventure, Mecha, Sci-Fi",OVA,4,6.53,4497
1203,"Chiisana Kyojin Microman","Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,411
1204,"Chou Dendou Robo Tetsujin 28-gou FX","Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,354
1205,"Gall Force: Chikyuu Shou","Action, Mecha, Military, Sci-Fi",OVA,3,6.53,1098
1206,"Groizer X","Mecha, Sci-Fi",TV,36,6.53,298
1207,"Hundred","Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,92396
1208,"Mazinger Z tai Dr. Hell","Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,630
1209,"Next A-Class","Action, Cars, Sci-Fi",ONA,1,6.53,4394
1210,"Rhea Gall Force","Action, Mecha, Military, Sci-Fi",OVA,1,6.53,1085
1211,"The Ultraman","Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,737
1212,"Appleseed XIII","Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,9336
1213,"Black Magic M-66","Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496
1214,"Blassreiter: Navi","Action, Sci-Fi",Special,1,6.52,2914
1215,"Code-E","Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,12238
1216,"Demashita! Powerpuff Girls Z","Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,13624
1217,"Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen","Action, Adventure, Mecha, Sci-Fi",OVA,1,6.52,208
1218,"Just Awake","Action, Music, Sci-Fi",Music,1,6.52,1057
1219,"Kite Liberator","Action, Drama, Sci-Fi",OVA,1,6.52,15827
1220,"Mobile Suit SD Gundam Mk I","Mecha, Parody, Sci-Fi",Special,3,6.52,2371
1221,"Rokushin Gattai GodMars","Action, Mecha, Sci-Fi, Space",TV,64,6.52,917
1222,"Sakura Taisen: Sumire","Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,1,6.52,1655
1223,"Soukou Kihei Votoms Recaps","Action, Drama, Mecha, Military, Sci-Fi",OVA,4,6.52,358
1224,"TO","Action, Sci-Fi",OVA,2,6.52,3869
1225,".hack//Versus: The Thanatos Report","Action, Game, Sci-Fi",Special,1,6.51,4474
1226,"Ajin Senshi","Fantasy, Sci-Fi",Movie,1,6.51,603
1227,"Silent Mobius: The Motion Picture","Adventure, Sci-Fi, Supernatural",Movie,1,6.51,2194
1228,"Tetsuwan Atom: Uchuu no Yuusha","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.51,661
1229,"Time Bokan Series: Time Patroltai Otasukeman","Action, Adventure, Comedy, Sci-Fi",TV,53,6.51,341
1230,"Ayakashi","Action, Fantasy, Horror, Sci-Fi",TV,12,6.5,20882
1231,"Burn Up! W","Comedy, Ecchi, Mecha, Sci-Fi, Shounen",OVA,4,6.5,5750
1232,"Captain Earth","Action, Mecha, Romance, Sci-Fi, Space",TV,25,6.5,43137
1233,"Choujin Sentai Baratack","Adventure, Mecha, Sci-Fi",TV,31,6.5,330
1234,"Choujuushin Gravion","Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13,6.5,8364
1235,"Classroom☆Crisis Special","School, Sci-Fi",Special,1,6.5,2738
1236,"Final Fantasy: The Spirits Within","Sci-Fi",Movie,1,6.5,53822
1237,"Galilei Donna","Action, Adventure, Sci-Fi",TV,11,6.5,39413
1238,"Juusenki L-Gaim III: Full Metal Soldier","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.5,517
1239,"Mobile Suit SD Gundam Mk II","Mecha, Parody, Sci-Fi",OVA,3,6.5,2112
1240,"Phantasy Star Online 2 The Animation","Action, Game, School, Sci-Fi",TV,12,6.5,32470
1241,"RahXephon Interlude: Her and Herself/Thatness and Thereness","Drama, Psychological, Sci-Fi",OVA,1,6.5,5090
1242,"Shin Mashin Eiyuuden Wataru Majinzan","Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi",OVA,2,6.5,213
1243,"A-Ko The Versus","Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2,6.49,2457
1244,"Arata naru Sekai: World&#039;s/Start/Load/End","Sci-Fi",OVA,1,6.49,13647
1245,"Geneshaft","Adventure, Mecha, Sci-Fi, Space",TV,13,6.49,8643
1246,"Kyoushoku Soukou Guyver","Action, Horror, Sci-Fi, Super Power",Movie,1,6.49,3185
1247,"Magnerobo Ga-Keen","Action, Mecha, Sci-Fi",TV,39,6.49,416
1248,"Nana Toshi Monogatari: Hokkyokukai Sensen","Drama, Sci-Fi",OVA,2,6.49,1085
1249,"Space Fantasia 2001 Nights","Drama, Sci-Fi, Seinen, Space",OVA,1,6.49,1284
1250,"Space☆Dandy 2nd Season Picture Drama","Comedy, Sci-Fi, Space",Special,3,6.49,1150
1251,"Cluster Edge","Action, Fantasy, Military, Sci-Fi",TV,25,6.48,6995
1252,"Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare","Comedy, Sci-Fi, Shounen",Movie,1,6.48,557
1253,"Ghost in the Shell: Arise - Logicoma Specials","Mecha, Sci-Fi",Special,4,6.48,3083
1254,"Machine Robo: Revenge of Chronos","Action, Mecha, Sci-Fi",TV,47,6.48,632
1255,"Stratos 4: Logbook","Action, Ecchi, Sci-Fi",Special,1,6.48,1090
1256,"The☆Doraemons: Goal! Goal! Goal!!","Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Movie,1,6.48,496
1257,"Uchuu no Kishi Tekkaman Blade II","Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6,6.48,2346
1258,"AD Police","Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",OVA,3,6.47,6112
1259,"Bubuki Buranki","Action, Drama, Mecha, Sci-Fi",TV,12,6.47,44978
1260,"Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis","Comedy, Sci-Fi, Shounen",Movie,1,6.47,537
1261,"Heroman Specials","Action, Sci-Fi, Shounen",Special,3,6.47,1879
1262,"Kishin Heidan","Adventure, Historical, Mecha, Sci-Fi",OVA,7,6.47,1102
1263,"Macross II: Lovers Again","Adventure, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.47,6760
1264,"Makyou Densetsu Acrobunch","Mecha, Sci-Fi, Shounen",TV,24,6.47,318
1265,"Memory (ONA)","Drama, Military, Sci-Fi, Slice of Life",ONA,1,6.47,1505
1266,"Sol Bianca","Action, Adventure, Sci-Fi, Space",OVA,2,6.47,2723
